"","accession","organism","taxon_id"
"4494","P40261","Homo sapiens",9606
"4495","Q5JSL3","Homo sapiens",9606
"4496","P12962","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4497","Q96AT1","Homo sapiens",9606
"4498","Q9UHA4","Homo sapiens",9606
"4499","O15347","Homo sapiens",9606
"4500","Q8N4Q1","Homo sapiens",9606
"4501","P55199","Homo sapiens",9606
"4502","P56181","Homo sapiens",9606
"4503","Q14061","Homo sapiens",9606
"4504","P16451","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4505","P46969","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4506","P40030","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4507","Q9Y2R9","Homo sapiens",9606
"4508","P17096","Homo sapiens",9606
"4509","Q9UKY7","Homo sapiens",9606
"4510","O75947","Homo sapiens",9606
"4511","Q04081","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4512","P33221","Escherichia coli (strain K12)",83333
"4513","P40348","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4514","Q06485","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4515","Q6GMV2","Homo sapiens",9606
"4516","Q8IWJ2","Homo sapiens",9606
"4517","Q9H000","Homo sapiens",9606
"4518","P0ABD5","Escherichia coli (strain K12)",83333
"4519","P36404","Homo sapiens",9606
"4520","Q9Y2K7","Homo sapiens",9606
"4521","Q9H7B2","Homo sapiens",9606
"4522","P62888","Homo sapiens",9606
"4523","Q9Y4P3","Homo sapiens",9606
"4524","P02359","Escherichia coli (strain K12)",83333
"4525","A8MXV4","Homo sapiens",9606
"4526","Q96P11","Homo sapiens",9606
"4527","P40893","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4528","Q9NP79","Homo sapiens",9606
"4529","P32366","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4530","O75935","Homo sapiens",9606
"4531","P25343","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4532","P38333","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4533","Q9UL15","Homo sapiens",9606
"4534","Q53FT3","Homo sapiens",9606
"4535","Q12768","Homo sapiens",9606
"4536","Q8IYL3","Homo sapiens",9606
"4537","Q9BV29","Homo sapiens",9606
"4538","Q13509","Homo sapiens",9606
"4539","P26373","Homo sapiens",9606
"4540","Q13889","Homo sapiens",9606
"4541","Q9BQ67","Homo sapiens",9606
"4542","Q8NEM2","Homo sapiens",9606
"4543","Q9H0L4","Homo sapiens",9606
"4544","Q02795","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4545","P29952","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4546","P08417","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4547","Q969R2","Homo sapiens",9606
"4548","O75251","Homo sapiens",9606
"4549","Q07418","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4550","P47103","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4551","Q9H2K8","Homo sapiens",9606
"4552","Q7L7X3","Homo sapiens",9606
"4553","P38882","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4554","Q9H0E9","Homo sapiens",9606
"4555","P00927","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4556","Q13033","Homo sapiens",9606
"4557","P0AC53","Escherichia coli (strain K12)",83333
"4558","P46992","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4559","P50095","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4560","Q8ND04","Homo sapiens",9606
"4561","P45523","Escherichia coli (strain K12)",83333
"4562","Q16595","Homo sapiens",9606
"4563","P21827","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4564","P38203","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4565","Cont_P28800",NA,NA
"4566","P38891","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4567","Q3B726","Homo sapiens",9606
"4568","P17157","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4569","P10614","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4570","P51784","Homo sapiens",9606
"4571","P30414","Homo sapiens",9606
"4572","Q04344","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4573","P50502","Homo sapiens",9606
"4574","Q8NFI4","Homo sapiens",9606
"4575","P46781","Homo sapiens",9606
"4576","Q9NVC6","Homo sapiens",9606
"4577","P83436","Homo sapiens",9606
"4578","P47813","Homo sapiens",9606
"4579","O43148","Homo sapiens",9606
"4580","P19211","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4581","Q05D32","Homo sapiens",9606
"4582","Q8WWY3","Homo sapiens",9606
"4583","Q13503","Homo sapiens",9606
"4584","Q9NZL9","Homo sapiens",9606
"4585","P06400","Homo sapiens",9606
"4586","Cont_Q2KJF1",NA,NA
"4587","P04161","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4588","Q12968","Homo sapiens",9606
"4589","Q9BRK5","Homo sapiens",9606
"4590","Q9NUN5","Homo sapiens",9606
"4591","Q9BSV6","Homo sapiens",9606
"4592","P27809","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4593","Q92905","Homo sapiens",9606
"4594","Q9NXE8","Homo sapiens",9606
"4595","Q96LA8","Homo sapiens",9606
"4596","P25386","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4597","P23585","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4598","Q96FF9","Homo sapiens",9606
"4599","Q4J6C6","Homo sapiens",9606
"4600","Q02354","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4601","P37268","Homo sapiens",9606
"4602","P26374","Homo sapiens",9606
"4603","Q9NVR2","Homo sapiens",9606
"4604","Q9HAW4","Homo sapiens",9606
"4605","P39265","Escherichia coli (strain K12)",83333
"4606","Q04651","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4607","O60942","Homo sapiens",9606
"4608","P50479","Homo sapiens",9606
"4609","Q9HA64","Homo sapiens",9606
"4610","P39726","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4611","Q9UI12","Homo sapiens",9606
"4612","Cont_Q32PJ2",NA,NA
"4613","Q9NPJ6","Homo sapiens",9606
"4614","P32796","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4615","Q07878","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4616","P21375","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4617","P09457","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4618","O00584","Homo sapiens",9606
"4619","P39713","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4620","Q9Y2Z4","Homo sapiens",9606
"4621","Q9NXJ5","Homo sapiens",9606
"4622","P38079","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4623","Q8WXE9","Homo sapiens",9606
"4624","Q9Y4P1","Homo sapiens",9606
"4625","O96007","Homo sapiens",9606
"4626","O95391","Homo sapiens",9606
"4627","P38910","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4628","P23883","Escherichia coli (strain K12)",83333
"4629","Q13724","Homo sapiens",9606
"4630","Q9H6E5","Homo sapiens",9606
"4631","Q96PM9","Homo sapiens",9606
"4632","Q6P3W7","Homo sapiens",9606
"4633","Q12743","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4634","P28625","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4635","Q02642","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4636","Q96RN5","Homo sapiens",9606
"4637","Q06705","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4638","Q9BYD1","Homo sapiens",9606
"4639","O00471","Homo sapiens",9606
"4640","Q06587","Homo sapiens",9606
"4641","Q9NP66","Homo sapiens",9606
"4642","P38066","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4643","Q7Z6M1","Homo sapiens",9606
"4644","Q9BQ04","Homo sapiens",9606
"4645","P54709","Homo sapiens",9606
"4646","P0AG63","Escherichia coli (strain K12)",83333
"4647","Q9Y221","Homo sapiens",9606
"4648","P06610","Escherichia coli (strain K12)",83333
"4649","Q92520","Homo sapiens",9606
"4650","Q9H9J2","Homo sapiens",9606
"4651","P60866","Homo sapiens",9606
"4652","P0A7E5","Escherichia coli (strain K12)",83333
"4653","P43588","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4654","P53680","Homo sapiens",9606
"4655","P38985","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4656","Q07825","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4657","O15145","Homo sapiens",9606
"4658","O43670","Homo sapiens",9606
"4659","P38629","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4660","P80404","Homo sapiens",9606
"4661","P76015","Escherichia coli (strain K12)",83333
"4662","Q9UIL1","Homo sapiens",9606
"4663","P30657","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4664","P25367","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4665","P30771","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4666","P32500","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4667","Q9NWA0","Homo sapiens",9606
"4668","Q9Y624","Homo sapiens",9606
"4669","O15357","Homo sapiens",9606
"4670","Q8TCG1","Homo sapiens",9606
"4671","P84098","Homo sapiens",9606
"4672","Q9UJX5","Homo sapiens",9606
"4673","Q8WWW0","Homo sapiens",9606
"4674","Cont_Q3MHN2",NA,NA
"4675","Q9Y6Y0","Homo sapiens",9606
"4676","Q6P1K2","Homo sapiens",9606
"4677","P35914","Homo sapiens",9606
"4678","P34087","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4679","O95365","Homo sapiens",9606
"4680","Q8WVM0","Homo sapiens",9606
"4681","Q9Y584","Homo sapiens",9606
"4682","P26232","Homo sapiens",9606
"4683","P52893","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4684","P62136","Homo sapiens",9606
"4685","P52488","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4686","P32321","Homo sapiens",9606
"4687","O43379","Homo sapiens",9606
"4688","Q8IZP2","Homo sapiens",9606
"4689","P04911","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4690","P04912","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4691","Q8IY22","Homo sapiens",9606
"4692","P38355","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4693","Q9H0R4","Homo sapiens",9606
"4694","Q9H8Y5","Homo sapiens",9606
"4695","Q9BZG8","Homo sapiens",9606
"4696","P17542","Homo sapiens",9606
"4697","Q9HC07","Homo sapiens",9606
"4698","P43638","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4699","O60934","Homo sapiens",9606
"4700","Q13057","Homo sapiens",9606
"4701","O60502","Homo sapiens",9606
"4702","Q96EY5","Homo sapiens",9606
"4703","P07703","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4704","O14893","Homo sapiens",9606
"4705","Q01939","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4706","Q96CS3","Homo sapiens",9606
"4707","O00159","Homo sapiens",9606
"4708","Q9UJW0","Homo sapiens",9606
"4709","O95299","Homo sapiens",9606
"4710","P34110","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4711","Q9H974","Homo sapiens",9606
"4712","Q08225","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4713","Q96T60","Homo sapiens",9606
"4714","Q15599","Homo sapiens",9606
"4715","Q96DB5","Homo sapiens",9606
"4716","Q14145","Homo sapiens",9606
"4717","O14561","Homo sapiens",9606
"4718","P23776","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4719","Q8WVK2","Homo sapiens",9606
"4720","P20484","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4721","Q9NRP4","Homo sapiens",9606
"4722","P32501","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4723","Q9Y535","Homo sapiens",9606
"4724","P09032","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4725","P43561","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4726","Q68CZ6","Homo sapiens",9606
"4727","Q04660","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4728","Q96EB1","Homo sapiens",9606
"4729","P22517","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4730","Q12008","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4731","Q9NQW6","Homo sapiens",9606
"4732","P40540","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4733","Q9HBI1","Homo sapiens",9606
"4734","P32780","Homo sapiens",9606
"4735","Q9HBU6","Homo sapiens",9606
"4736","P40043","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4737","Q9NX08","Homo sapiens",9606
"4738","P21170","Escherichia coli (strain K12)",83333
"4739","Q03862","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4740","Q9NZQ3","Homo sapiens",9606
"4741","O15318","Homo sapiens",9606
"4742","Q15386","Homo sapiens",9606
"4743","Q9UM00","Homo sapiens",9606
"4744","P25440","Homo sapiens",9606
"4745","O43809","Homo sapiens",9606
"4746","Q9NP77","Homo sapiens",9606
"4747","Q8N6N3","Homo sapiens",9606
"4748","P36037","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4749","Q96GX2","Homo sapiens",9606
"4750","P48445","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4751","P17152","Homo sapiens",9606
"4752","P38903","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4753","Q03020","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4754","Q8IZ21","Homo sapiens",9606
"4755","Q96JG6","Homo sapiens",9606
"4756","Q8TCC3","Homo sapiens",9606
"4757","P0AC69","Escherichia coli (strain K12)",83333
"4758","Q7Z434","Homo sapiens",9606
"4759","P46984","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4760","Q96EK7","Homo sapiens",9606
"4761","Q9NXR7","Homo sapiens",9606
"4762","P54619","Homo sapiens",9606
"4763","P47736","Homo sapiens",9606
"4764","Q6JBY9","Homo sapiens",9606
"4765","Q10589","Homo sapiens",9606
"4766","P49356","Homo sapiens",9606
"4767","Q7Z478","Homo sapiens",9606
"4768","Q86Y82","Homo sapiens",9606
"4769","Q14746","Homo sapiens",9606
"4770","Q12165","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4771","Q9UBB5","Homo sapiens",9606
"4772","Q9UMS0","Homo sapiens",9606
"4773","P05388","Homo sapiens",9606
"4774","Q15022","Homo sapiens",9606
"4775","P17706","Homo sapiens",9606
"4776","P42938","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4777","Q9H6D7","Homo sapiens",9606
"4778","Q15836","Homo sapiens",9606
"4779","Q03426","Homo sapiens",9606
"4780","P38248","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4781","P63208","Homo sapiens",9606
"4782","Q8N4P3","Homo sapiens",9606
"4783","P29218","Homo sapiens",9606
"4784","Q02892","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4785","Q9GZM5","Homo sapiens",9606
"4786","P19073","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4787","P36973","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4788","Q3KQU3","Homo sapiens",9606
"4789","P36405","Homo sapiens",9606
"4790","Q00362","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4791","P07143","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4792","Q96EY8","Homo sapiens",9606
"4793","Q6ZT62","Homo sapiens",9606
"4794","Q9Y3L3","Homo sapiens",9606
"4795","Q12834","Homo sapiens",9606
"4796","P36147","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4797","P56270","Homo sapiens",9606
"4798","O00411","Homo sapiens",9606
"4799","A5PLN9","Homo sapiens",9606
"4800","Q8WW59","Homo sapiens",9606
"4801","P19812","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4802","Q8IUR7","Homo sapiens",9606
"4803","P49687","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4804","Q9UHD2","Homo sapiens",9606
"4805","Q07657","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4806","O95825","Homo sapiens",9606
"4807","Q14241","Homo sapiens",9606
"4808","Q9BQ48","Homo sapiens",9606
"4809","Q6NXR4","Homo sapiens",9606
"4810","P38841","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4811","Q9GZS1","Homo sapiens",9606
"4812","P04456","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4813","P47154","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4814","P68206","Escherichia coli (strain K12)",83333
"4815","P22276","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4816","P06785","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4817","P38225","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4818","P04425","Escherichia coli (strain K12)",83333
"4819","P38067","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4820","P62072","Homo sapiens",9606
"4821","P40481","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4822","Q9UJY4","Homo sapiens",9606
"4823","P46682","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4824","P78560","Homo sapiens",9606
"4825","A5Z2X5","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4826","P33441","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4827","P49459","Homo sapiens",9606
"4828","P13586","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4829","Q9NRX5","Homo sapiens",9606
"4830","Q32P28","Homo sapiens",9606
"4831","P23292","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4832","Q12000","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4833","Q14739","Homo sapiens",9606
"4834","P0AC19","Escherichia coli (strain K12)",83333
"4835","Q9BV19","Homo sapiens",9606
"4836","Q86TB9","Homo sapiens",9606
"4837","P26646","Escherichia coli (strain K12)",83333
"4838","P50914","Homo sapiens",9606
"4839","P46676","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4840","Q9H9T3","Homo sapiens",9606
"4841","P23919","Homo sapiens",9606
"4842","P35179","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4843","P48589","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4844","P25605","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4845","P46965","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4846","P56628","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4847","P36141","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4848","O60568","Homo sapiens",9606
"4849","Q07381","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4850","P0C0W9","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4851","Q3E757","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4852","O00178","Homo sapiens",9606
"4853","Q9NPI1","Homo sapiens",9606
"4854","Q02241","Homo sapiens",9606
"4855","Q9UGR2","Homo sapiens",9606
"4856","Q32P44","Homo sapiens",9606
"4857","P52490","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4858","P82909","Homo sapiens",9606
"4859","Q96HW7","Homo sapiens",9606
"4860","Q9NW82","Homo sapiens",9606
"4861","P60983","Homo sapiens",9606
"4862","O60508","Homo sapiens",9606
"4863","P46776","Homo sapiens",9606
"4864","Q0VDG4","Homo sapiens",9606
"4865","Q2TAL8","Homo sapiens",9606
"4866","Q9NRK6","Homo sapiens",9606
"4867","Q9NTM9","Homo sapiens",9606
"4868","P47089","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4869","Q6VN20","Homo sapiens",9606
"4870","Q08193","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"4871","Q9Y6A4","Homo sapiens",9606
"4872","Q9BWJ5","Homo sapiens",9606
"4873","P00403","Homo sapiens",9606
"4874","Cont_P68138",NA,NA
"4875","P68133","Homo sapiens",9606
"4876","P69891","Homo sapiens",9606
"4877","P69892","Homo sapiens",9606
"4878","O15392","Homo sapiens",9606
"4879","P31150","Homo sapiens",9606
"4880","Q14202","Homo sapiens",9606
"4881","P20424","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
